price,dateSold,bathrooms,bedrooms,livingArea,homeType,lotAreaValue,zipcode,elem,middle,high,Year built
335000,Q3_2021,3.0,3.0,1710.0,TOWNHOUSE,1425.0,20905,greencastle elementary,benjamin banneker middle,paint branch high,34.0
335000,Q2_2021,3.0,3.0,1860.0,TOWNHOUSE,1000.0,20874,germantown elementary,kingsview middle,northwest high,24.0
335000,Q1_2021,4.0,3.0,1720.0,TOWNHOUSE,2024.0,20879,strawberry knoll elementary,gaithersburg middle,watkins mill high,43.0
335000,Q3_2021,3.0,3.0,1060.0,TOWNHOUSE,2000.0,20879,strawberry knoll elementary,gaithersburg middle,watkins mill high,43.0
335000,Q1_2021,3.0,3.0,1960.0,TOWNHOUSE,1400.0,20874,waters landing elementary,neelsville middle,clarksburg high,30.0
335000,Q3_2020,3.0,3.0,1320.0,TOWNHOUSE,1635.0,20874,fox chapel elementary,kingsview middle,northwest high,32.0
335000,Q1_2021,3.0,3.0,1582.0,TOWNHOUSE,1240.0,20878,summit hall elementary,lakelands park middle,gaithersburg high,33.0
335000,Q1_2021,3.0,3.0,1254.0,TOWNHOUSE,1950.0,20904,greencastle elementary,benjamin banneker middle,paint branch high,35.0
335000,Q1_2021,3.0,3.0,1820.0,TOWNHOUSE,1500.0,20874,fox chapel elementary,neelsville middle,northwest high,38.0
335000,Q3_2020,2.0,3.0,864.0,SINGLE_FAMILY,5067.0,20879,flower hill elementary,redland middle,watkins mill high,35.0
335000,Q1_2021,3.0,4.0,1984.0,TOWNHOUSE,2100.0,20886,whetstone elementary,neelsville middle,watkins mill high,46.0
335000,Q1_2021,3.0,3.0,1800.0,TOWNHOUSE,1500.0,20877,flower hill elementary,gaithersburg middle,gaithersburg high,32.0
335000,Q1_2021,3.0,3.0,1995.0,TOWNHOUSE,1447.0,20874,germantown elementary,kingsview middle,northwest high,36.0
335500,Q1_2021,4.0,3.0,1620.0,TOWNHOUSE,1875.0,20877,flower hill elementary,gaithersburg middle,gaithersburg high,28.0
336000,Q1_2021,3.0,4.0,1916.0,TOWNHOUSE,2826.0,20886,stedwick elementary,neelsville middle,watkins mill high,49.0
336000,Q2_2021,2.0,3.0,1392.0,TOWNHOUSE,1860.0,20874,fox chapel elementary,neelsville middle,watkins mill high,32.0
336000,Q2_2021,2.0,2.0,1620.0,SINGLE_FAMILY,12278.00002176,20850,beall elementary,julius west middle,richard montgomery high,72.0
336000,Q3_2020,3.0,3.0,1620.0,TOWNHOUSE,2000.0,20879,strawberry knoll elementary,gaithersburg middle,gaithersburg high,38.0
336000,Q2_2021,3.0,3.0,1364.0,TOWNHOUSE,2960.0,20878,summit hall elementary,lakelands park middle,gaithersburg high,38.0
336001,Q3_2021,4.0,3.0,1360.0,TOWNHOUSE,1922.0,20874,waters landing elementary,neelsville middle,clarksburg high,30.0
336100,Q2_2021,3.0,3.0,1517.0,TOWNHOUSE,1350.0,20874,germantown elementary,kingsview middle,northwest high,25.0
336900,Q1_2021,4.0,3.0,1320.0,TOWNHOUSE,2000.0,20874,great seneca creek elementary,kingsview middle,northwest high,42.0
336950,Q3_2020,4.0,3.0,1920.0,TOWNHOUSE,1300.0,20874,fox chapel elementary,kingsview middle,northwest high,32.0
337000,Q3_2020,2.0,2.0,1335.0,SINGLE_FAMILY,10570.0,20910,rosemary hills elementary,sligo middle,albert einstein high,71.0
337000,Q1_2021,2.0,3.0,1460.0,TOWNHOUSE,1800.0,20832,cashell elementary,rosa m. parks middle,sherwood high,39.0
337000,Q1_2021,3.0,3.0,1786.0,TOWNHOUSE,2253.0,20877,flower hill elementary,gaithersburg middle,gaithersburg high,37.0
337000,Q1_2021,1.0,3.0,816.0,SINGLE_FAMILY,5000.0,20850,beall elementary,julius west middle,richard montgomery high,67.0
337500,Q2_2021,3.0,3.0,1560.0,TOWNHOUSE,1320.0,20866,greencastle elementary,benjamin banneker middle,paint branch high,34.0
337500,Q1_2021,2.0,3.0,1410.0,TOWNHOUSE,1500.0,20879,strawberry knoll elementary,gaithersburg middle,gaithersburg high,38.0
338000,Q3_2020,2.0,4.0,1338.0,SINGLE_FAMILY,6595.0,20851,lucy v. barnsley elementary,earle b. wood middle,rockville high,70.0
338000,Q2_2021,3.0,3.0,1620.0,TOWNHOUSE,2000.0,20886,stedwick elementary,neelsville middle,watkins mill high,41.0
338000,Q3_2020,4.0,3.0,1652.0,TOWNHOUSE,1600.0,20874,waters landing elementary,kingsview middle,clarksburg high,38.0
338500,Q3_2020,3.0,3.0,1820.0,TOWNHOUSE,1300.0,20874,fox chapel elementary,kingsview middle,northwest high,34.0
339000,Q2_2021,2.0,2.0,838.0,SINGLE_FAMILY,43560.0,20872,damascus elementary,hallie wells middle,clarksburg high,106.0
339000,Q1_2021,1.0,3.0,768.0,SINGLE_FAMILY,5500.0,20850,beall elementary,julius west middle,richard montgomery high,68.0
339000,Q3_2020,1.0,2.0,972.0,SINGLE_FAMILY,5310.0,20906,viers mill elementary,a. mario loiederman middle,wheaton high,75.0
339500,Q2_2021,2.0,2.0,966.0,TOWNHOUSE,1701.0,20902,flora m. singer elementary,sligo middle,northwood high,37.0
339500,Q1_2021,2.0,4.0,1122.0,SINGLE_FAMILY,2975.0,20876,dr. sally k. ride elementary,neelsville middle,watkins mill high,26.0
339900,Q1_2021,4.0,3.0,2572.0,TOWNHOUSE,2054.0,20886,stedwick elementary,neelsville middle,watkins mill high,42.0
339900,Q1_2021,4.0,4.0,1372.0,TOWNHOUSE,2100.0,20886,stedwick elementary,neelsville middle,watkins mill high,42.0
730000,Q2_2021,3.0,4.0,2165.0,SINGLE_FAMILY,7040.0,20901,sligo creek elementary,silver spring international middle,montgomery blair high,81.0
730000,Q2_2021,2.0,3.0,1392.0,SINGLE_FAMILY,10148.0,20895,flora m. singer elementary,a. mario loiederman middle,albert einstein high,67.0
730000,Q1_2021,3.0,5.0,2438.0,SINGLE_FAMILY,11065.99999824,20817,ashburton elementary,thomas w. pyle middle,walter johnson high,62.0
730000,Q2_2021,4.0,4.0,3957.0,SINGLE_FAMILY,5527.0,20866,greencastle elementary,benjamin banneker middle,paint branch high,6.0
730000,Q3_2020,3.0,5.0,3729.0,SINGLE_FAMILY,267022.99998396,20904,forest knolls elementary,white oak middle,springbrook high,68.0
730000,Q1_2021,4.0,4.0,5016.0,SINGLE_FAMILY,6917.0,20866,greencastle elementary,benjamin banneker middle,paint branch high,5.0
730000,Q2_2021,4.0,4.0,3027.0,SINGLE_FAMILY,12455.999990280001,20855,college gardens elementary,redland middle,richard montgomery high,37.0
730000,Q3_2021,4.0,3.0,3230.0,TOWNHOUSE,3096.0,20850,stone mill elementary,lakelands park middle,gaithersburg high,31.0
730000,Q3_2021,3.0,4.0,2488.0,SINGLE_FAMILY,9724.0,20878,dufief elementary,lakelands park middle,quince orchard high,42.0
730000,Q3_2021,4.0,4.0,3715.0,SINGLE_FAMILY,14449.99998024,20832,flower valley elementary,rosa m. parks middle,james hubert blake high,35.0
730000,Q3_2021,3.0,4.0,3338.0,SINGLE_FAMILY,22280.000018759998,20904,kemp mill elementary,argyle middle,springbrook high,59.0
730000,Q2_2021,3.0,4.0,2328.0,SINGLE_FAMILY,8340.0,20850,fallsmead elementary,julius west middle,richard montgomery high,49.0
730000,Q3_2020,4.0,5.0,4137.0,SINGLE_FAMILY,6000.0,20906,strathmore elementary,argyle middle,john f. kennedy high,8.0
730000,Q3_2020,5.0,5.0,5000.0,SINGLE_FAMILY,6056.0,20871,wilson wims elementary,rocky hill middle,clarksburg high,7.0
730000,Q3_2020,4.0,3.0,1864.0,TOWNHOUSE,1503.0,20852,garrett park elementary,tilden middle,walter johnson high,17.0
730000,Q2_2021,4.0,3.0,2404.0,SINGLE_FAMILY,2475.0,20878,dufief elementary,lakelands park middle,quince orchard high,29.0
730000,Q2_2021,4.0,3.0,3068.0,TOWNHOUSE,2420.0,20850,college gardens elementary,julius west middle,gaithersburg high,22.0
730000,Q1_2021,5.0,4.0,4382.0,SINGLE_FAMILY,7500.0,20833,greenwood elementary,rosa m. parks middle,sherwood high,23.0
730000,Q1_2021,4.0,4.0,2096.0,TOWNHOUSE,408.0,20878,summit hall elementary,lakelands park middle,gaithersburg high,6.0
730000,Q2_2021,4.0,4.0,3482.0,SINGLE_FAMILY,15392.000008440002,20833,greenwood elementary,rosa m. parks middle,sherwood high,26.0
730000,Q2_2021,5.0,3.0,2393.0,TOWNHOUSE,1872.0,20850,stone mill elementary,lakelands park middle,quince orchard high,15.0
730000,Q3_2020,3.0,4.0,2172.0,SINGLE_FAMILY,10530.0,20854,ritchie park elementary,julius west middle,winston churchill high,48.0
730000,Q3_2021,4.0,3.0,3220.0,TOWNHOUSE,2280.0,20850,stone mill elementary,lakelands park middle,gaithersburg high,32.0
730000,Q1_2021,4.0,4.0,2846.0,SINGLE_FAMILY,31539.000014279998,20853,flower valley elementary,redland middle,rockville high,47.0
730000,Q2_2021,4.0,4.0,2804.0,TOWNHOUSE,2500.0,20878,dufief elementary,lakelands park middle,quince orchard high,18.0
730000,Q2_2021,4.0,4.0,4214.0,SINGLE_FAMILY,5500.0,20871,wilson wims elementary,rocky hill middle,clarksburg high,14.0
730000,Q3_2021,3.0,4.0,3602.0,SINGLE_FAMILY,20473.9999794,20853,flower valley elementary,earle b. wood middle,rockville high,56.0
730000,Q3_2020,4.0,6.0,4576.0,SINGLE_FAMILY,9314.0,20841,spark m. matsunaga elementary,kingsview middle,northwest high,19.0
730000,Q3_2021,4.0,4.0,3446.0,SINGLE_FAMILY,11119.00001652,20886,strawberry knoll elementary,gaithersburg middle,watkins mill high,29.0
730483,Q1_2021,3.0,3.0,2716.0,SINGLE_FAMILY,5512.0,20876,dr. sally k. ride elementary,neelsville middle,clarksburg high,1.0
731000,Q1_2021,2.0,3.0,1785.0,SINGLE_FAMILY,8727.0,20895,kensington parkwood elementary,tilden middle,albert einstein high,71.0
731000,Q1_2021,5.0,4.0,3778.0,TOWNHOUSE,2912.0,20850,college gardens elementary,gaithersburg middle,gaithersburg high,18.0
731000,Q3_2021,4.0,4.0,3261.0,SINGLE_FAMILY,7353.0,20874,spark m. matsunaga elementary,kingsview middle,northwest high,21.0
731000,Q3_2020,4.0,4.0,6302.0,SINGLE_FAMILY,12295.000008719999,20905,stonegate elementary,argyle middle,james hubert blake high,20.0
731253,Q3_2020,5.0,5.0,4162.0,SINGLE_FAMILY,43366.00000788,20855,flower hill elementary,redland middle,gaithersburg high,25.0
731500,Q3_2021,4.0,4.0,3842.0,SINGLE_FAMILY,25234.999994159996,20841,dr. sally k. ride elementary,rocky hill middle,clarksburg high,23.0
731500,Q3_2021,3.0,4.0,2700.0,SINGLE_FAMILY,14317.0000182,20832,greenwood elementary,rosa m. parks middle,sherwood high,49.0
732000,Q3_2020,4.0,4.0,5207.0,SINGLE_FAMILY,15512.0000112,20905,greencastle elementary,benjamin banneker middle,paint branch high,16.0
732000,Q3_2020,4.0,4.0,4241.0,SINGLE_FAMILY,8603.0,20841,spark m. matsunaga elementary,kingsview middle,northwest high,19.0
732000,Q3_2020,4.0,5.0,4092.0,SINGLE_FAMILY,15525.00001404,20878,thurgood marshall elementary,lakelands park middle,quince orchard high,36.0
732500,Q3_2020,5.0,5.0,3333.0,TOWNHOUSE,1.0,20817,ashburton elementary,cabin john middle,walter johnson high,41.0
733000,Q3_2021,4.0,3.0,1748.0,TOWNHOUSE,1859.0,20817,ashburton elementary,cabin john middle,walter johnson high,37.0
733000,Q2_2021,3.0,3.0,2202.0,SINGLE_FAMILY,8667.0,20901,sligo creek elementary,eastern middle,northwood high,73.0
733000,Q3_2021,5.0,4.0,4114.0,SINGLE_FAMILY,11932.9999866,20877,strawberry knoll elementary,gaithersburg middle,gaithersburg high,28.0
733071,Q3_2021,3.0,3.0,2459.0,TOWNHOUSE,1965.0,20850,college gardens elementary,gaithersburg middle,gaithersburg high,0.0
733100,Q2_2021,3.0,4.0,2373.0,SINGLE_FAMILY,7135.0,20902,flora m. singer elementary,sligo middle,albert einstein high,74.0
733100,Q3_2021,4.0,5.0,3016.0,SINGLE_FAMILY,15796.00001628,20905,stonegate elementary,argyle middle,james hubert blake high,52.0
734211,Q2_2021,2.0,4.0,1286.0,SINGLE_FAMILY,5550.0,20912,rolling terrace elementary,sligo middle,northwood high,84.0
735000,Q1_2021,4.0,3.0,2455.0,TOWNHOUSE,2150.0,20814,ashburton elementary,north bethesda middle,walter johnson high,33.0
735000,Q3_2021,4.0,5.0,2304.0,SINGLE_FAMILY,8041.0,20910,flora m. singer elementary,sligo middle,albert einstein high,76.0
735000,Q1_2021,3.0,3.0,2238.0,SINGLE_FAMILY,8781.0,20910,rosemary hills elementary,a. mario loiederman middle,northwood high,70.0
735000,Q3_2021,4.0,3.0,2616.0,TOWNHOUSE,2144.0,20852,garrett park elementary,tilden middle,walter johnson high,36.0
735000,Q3_2020,3.0,3.0,2037.0,SINGLE_FAMILY,7500.0,20895,rock view elementary,a. mario loiederman middle,albert einstein high,77.0
735000,Q3_2020,4.0,3.0,3240.0,TOWNHOUSE,2715.0,20878,summit hall elementary,lakelands park middle,gaithersburg high,13.0
735000,Q3_2021,4.0,5.0,2940.0,SINGLE_FAMILY,6000.0,20832,greenwood elementary,rosa m. parks middle,sherwood high,29.0
735000,Q2_2021,3.0,5.0,1990.0,SINGLE_FAMILY,10887.0,20850,fallsmead elementary,julius west middle,richard montgomery high,49.0
735000,Q3_2021,4.0,4.0,2400.0,TOWNHOUSE,2400.0,20878,thurgood marshall elementary,lakelands park middle,quince orchard high,26.0
735000,Q3_2021,4.0,4.0,3432.0,SINGLE_FAMILY,38635.99998984,20905,william tyler page elementary,white oak middle,paint branch high,40.0
735000,Q2_2021,4.0,4.0,3300.0,SINGLE_FAMILY,7200.0,20874,spark m. matsunaga elementary,kingsview middle,northwest high,23.0
735000,Q1_2021,5.0,4.0,6567.0,SINGLE_FAMILY,14545.999991159999,20841,dr. sally k. ride elementary,rocky hill middle,clarksburg high,17.0
735000,Q3_2021,3.0,4.0,1372.0,SINGLE_FAMILY,7500.0,20850,lakewood elementary,julius west middle,richard montgomery high,47.0
735000,Q2_2021,4.0,5.0,3949.0,SINGLE_FAMILY,12914.999986679999,20871,wilson wims elementary,rocky hill middle,clarksburg high,19.0
735000,Q1_2021,4.0,6.0,3470.0,SINGLE_FAMILY,16069.99999572,20878,thurgood marshall elementary,lakelands park middle,quince orchard high,33.0
735000,Q3_2021,4.0,5.0,4150.0,SINGLE_FAMILY,5017.0,20871,wilson wims elementary,hallie wells middle,clarksburg high,6.0
735000,Q3_2021,3.0,5.0,3240.0,SINGLE_FAMILY,11018.00001456,20878,thurgood marshall elementary,lakelands park middle,quince orchard high,40.0
735000,Q1_2021,4.0,4.0,3240.0,TOWNHOUSE,2741.0,20878,summit hall elementary,lakelands park middle,gaithersburg high,13.0
735000,Q2_2021,3.0,4.0,2236.0,SINGLE_FAMILY,9259.0,20854,ritchie park elementary,julius west middle,winston churchill high,56.0
735000,Q2_2021,3.0,4.0,1720.0,SINGLE_FAMILY,8300.0,20850,fallsmead elementary,julius west middle,richard montgomery high,49.0
735000,Q3_2021,4.0,5.0,3477.0,SINGLE_FAMILY,35463.99999384,20904,forest knolls elementary,argyle middle,springbrook high,58.0
735000,Q2_2021,4.0,5.0,3140.0,SINGLE_FAMILY,10037.0,20866,greencastle elementary,benjamin banneker middle,paint branch high,19.0
735000,Q3_2021,4.0,5.0,3035.0,SINGLE_FAMILY,15750.000002879999,20850,beall elementary,julius west middle,richard montgomery high,5.0
735000,Q2_2021,4.0,4.0,3092.0,TOWNHOUSE,2218.0,20850,college gardens elementary,julius west middle,gaithersburg high,21.0
735000,Q2_2021,4.0,4.0,3421.0,SINGLE_FAMILY,94090.00001148,20833,greenwood elementary,rosa m. parks middle,sherwood high,37.0
735000,Q1_2021,3.0,4.0,2713.0,SINGLE_FAMILY,11121.99999372,20852,ashburton elementary,tilden middle,walter johnson high,59.0
735000,Q3_2021,4.0,4.0,3072.0,SINGLE_FAMILY,7745.0,20876,dr. sally k. ride elementary,rocky hill middle,clarksburg high,22.0
735000,Q3_2020,4.0,5.0,4720.0,SINGLE_FAMILY,43560.0,20850,lakewood elementary,julius west middle,richard montgomery high,56.0
735000,Q1_2021,4.0,4.0,3138.0,SINGLE_FAMILY,8377.0,20854,cold spring elementary,cabin john middle,winston churchill high,54.0
735000,Q1_2021,3.0,5.0,4800.0,SINGLE_FAMILY,8160.0,20906,strathmore elementary,argyle middle,john f. kennedy high,9.0
735000,Q2_2021,4.0,3.0,2170.0,SINGLE_FAMILY,3636.0,20878,thurgood marshall elementary,lakelands park middle,quince orchard high,24.0
735405,Q2_2021,2.0,3.0,2014.0,SINGLE_FAMILY,7533.0,20910,sligo creek elementary,silver spring international middle,montgomery blair high,70.0
736000,Q3_2021,2.0,3.0,1433.0,SINGLE_FAMILY,8357.0,20901,sligo creek elementary,sligo middle,northwood high,79.0
736000,Q2_2021,3.0,5.0,2500.0,SINGLE_FAMILY,7089.0,20895,garrett park elementary,tilden middle,walter johnson high,70.0
736000,Q2_2021,2.0,4.0,1792.0,SINGLE_FAMILY,10500.0,20817,ashburton elementary,thomas w. pyle middle,walter johnson high,65.0
736000,Q3_2020,5.0,6.0,5161.0,SINGLE_FAMILY,174240.0,20882,whetstone elementary,neelsville middle,watkins mill high,34.0
736000,Q1_2021,3.0,5.0,2524.0,SINGLE_FAMILY,12888.00001764,20850,fallsmead elementary,julius west middle,richard montgomery high,50.0
736023,Q1_2021,3.0,3.0,2459.0,TOWNHOUSE,1965.0,20850,college gardens elementary,gaithersburg middle,gaithersburg high,1.0
736300,Q2_2021,4.0,4.0,3333.0,SINGLE_FAMILY,90169.00001604001,20882,whetstone elementary,neelsville middle,watkins mill high,51.0
737000,Q2_2021,2.0,3.0,2031.0,SINGLE_FAMILY,12289.00001076,20814,kensington parkwood elementary,tilden middle,walter johnson high,71.0
737000,Q2_2021,3.0,4.0,3920.0,SINGLE_FAMILY,95832.00000000001,20882,woodfield elementary,hallie wells middle,watkins mill high,11.0
737000,Q3_2021,4.0,5.0,4896.0,SINGLE_FAMILY,10000.0,20866,greencastle elementary,benjamin banneker middle,paint branch high,19.0
737200,Q3_2020,4.0,4.0,2995.0,TOWNHOUSE,3330.0,20854,cold spring elementary,cabin john middle,winston churchill high,36.0
737500,Q2_2021,3.0,4.0,2511.0,SINGLE_FAMILY,6200.0,20901,forest knolls elementary,eastern middle,northwood high,71.0
737500,Q1_2021,3.0,3.0,1712.0,SINGLE_FAMILY,7500.0,20912,rolling terrace elementary,sligo middle,northwood high,98.0
737875,Q3_2021,4.0,4.0,4182.0,SINGLE_FAMILY,4950.0,20871,little bennett elementary,rocky hill middle,clarksburg high,17.0
738000,Q2_2021,5.0,4.0,2761.0,TOWNHOUSE,1760.0,20850,stone mill elementary,julius west middle,richard montgomery high,26.0
738000,Q3_2020,4.0,4.0,5470.0,SINGLE_FAMILY,94525.00001604001,20876,dr. sally k. ride elementary,rocky hill middle,clarksburg high,32.0
739000,Q3_2020,3.0,4.0,1270.0,SINGLE_FAMILY,10314.0,20815,kensington parkwood elementary,thomas w. pyle middle,albert einstein high,54.0
739900,Q3_2021,4.0,4.0,4090.0,SINGLE_FAMILY,12976.00001676,20841,spark m. matsunaga elementary,kingsview middle,northwest high,21.0
739900,Q1_2021,3.0,5.0,3117.0,SINGLE_FAMILY,9864.0,20850,beall elementary,julius west middle,richard montgomery high,54.0
739900,Q1_2021,5.0,5.0,4164.0,SINGLE_FAMILY,34434.00001008,20874,spark m. matsunaga elementary,kingsview middle,northwest high,34.0
739999,Q3_2020,5.0,7.0,5394.0,SINGLE_FAMILY,17999.9999784,20905,stonegate elementary,argyle middle,james hubert blake high,37.0
740000,Q1_2021,3.0,4.0,2672.0,SINGLE_FAMILY,7385.0,20814,kensington parkwood elementary,thomas w. pyle middle,walter johnson high,66.0
740000,Q1_2021,2.0,3.0,1288.0,SINGLE_FAMILY,3636.0,20912,east silver spring elementary,sligo middle,northwood high,98.0
740000,Q1_2021,2.0,4.0,1568.0,SINGLE_FAMILY,7000.0,20910,rosemary hills elementary,a. mario loiederman middle,northwood high,98.0
740000,Q3_2020,4.0,3.0,1974.0,TOWNHOUSE,2705.0,20817,ashburton elementary,cabin john middle,walter johnson high,37.0
740000,Q3_2021,3.0,3.0,2132.0,SINGLE_FAMILY,7208.0,20814,kensington parkwood elementary,thomas w. pyle middle,walter johnson high,66.0
740000,Q3_2020,3.0,4.0,1815.0,SINGLE_FAMILY,9000.0,20895,garrett park elementary,tilden middle,walter johnson high,62.0
740000,Q1_2021,4.0,4.0,2649.0,SINGLE_FAMILY,7500.0,20901,rosemary hills elementary,sligo middle,northwood high,25.0
740000,Q2_2021,2.0,5.0,1963.0,SINGLE_FAMILY,6789.0,20910,rosemary hills elementary,a. mario loiederman middle,northwood high,86.0
740000,Q3_2021,3.0,4.0,2174.0,SINGLE_FAMILY,5500.0,20901,sligo creek elementary,eastern middle,northwood high,80.0
740000,Q3_2021,4.0,4.0,2354.0,TOWNHOUSE,1760.0,20850,stone mill elementary,julius west middle,richard montgomery high,26.0
740000,Q2_2021,3.0,5.0,3496.0,SINGLE_FAMILY,73615.99998852,20866,greencastle elementary,benjamin banneker middle,paint branch high,2.0
740000,Q3_2021,3.0,4.0,3334.0,SINGLE_FAMILY,169884.0,20882,laytonsville elementary,rosa m. parks middle,watkins mill high,34.0
740000,Q1_2021,3.0,4.0,2285.0,SINGLE_FAMILY,9099.0,20850,beall elementary,julius west middle,richard montgomery high,56.0
740000,Q3_2021,3.0,4.0,3248.0,SINGLE_FAMILY,165091.99998852,20882,whetstone elementary,neelsville middle,watkins mill high,48.0
740000,Q1_2021,4.0,4.0,3538.0,SINGLE_FAMILY,10053.0,20878,thurgood marshall elementary,lakelands park middle,quince orchard high,34.0
740000,Q3_2020,5.0,4.0,3167.0,SINGLE_FAMILY,24704.9999856,20853,flower valley elementary,earle b. wood middle,rockville high,34.0
740000,Q3_2020,4.0,5.0,3713.0,SINGLE_FAMILY,21501.99999288,20855,college gardens elementary,redland middle,rockville high,34.0
740000,Q2_2021,3.0,4.0,2352.0,SINGLE_FAMILY,22052.000009159998,20853,lucy v. barnsley elementary,earle b. wood middle,rockville high,52.0
740000,Q1_2021,5.0,4.0,4100.0,SINGLE_FAMILY,7000.0,20832,sherwood elementary,rosa m. parks middle,james hubert blake high,32.0
740000,Q2_2021,4.0,4.0,4232.0,SINGLE_FAMILY,5337.0,20878,dufief elementary,lakelands park middle,quince orchard high,32.0
740000,Q3_2021,4.0,4.0,2328.0,SINGLE_FAMILY,9116.0,20850,fallsmead elementary,julius west middle,richard montgomery high,49.0
740000,Q2_2021,3.0,4.0,2055.0,SINGLE_FAMILY,12246.99998148,20854,ritchie park elementary,julius west middle,winston churchill high,57.0
740000,Q1_2021,4.0,4.0,3320.0,SINGLE_FAMILY,15830.99999712,20854,ritchie park elementary,julius west middle,richard montgomery high,37.0
740000,Q2_2021,1.0,2.0,1048.0,SINGLE_FAMILY,657756.0,20841,lake seneca elementary,rocky hill middle,clarksburg high,71.0
740000,Q3_2021,4.0,4.0,3710.0,SINGLE_FAMILY,9096.0,20874,spark m. matsunaga elementary,kingsview middle,northwest high,22.0
740000,Q3_2021,3.0,5.0,2348.0,SINGLE_FAMILY,10000.0,20832,cashell elementary,rosa m. parks middle,james hubert blake high,34.0
740000,Q3_2020,4.0,4.0,3254.0,TOWNHOUSE,3521.0,20850,college gardens elementary,gaithersburg middle,gaithersburg high,18.0
740000,Q2_2021,3.0,4.0,2380.0,SINGLE_FAMILY,11653.0000092,20852,ashburton elementary,tilden middle,walter johnson high,59.0
740000,Q1_2021,3.0,4.0,2060.0,SINGLE_FAMILY,16860.999980880002,20850,beall elementary,julius west middle,richard montgomery high,53.0
740000,Q2_2021,4.0,4.0,3722.0,SINGLE_FAMILY,12678.00000192,20886,strawberry knoll elementary,gaithersburg middle,watkins mill high,33.0
740000,Q1_2021,6.0,5.0,4300.0,SINGLE_FAMILY,21512.99998188,20905,stonegate elementary,argyle middle,james hubert blake high,27.0
740000,Q3_2021,4.0,4.0,3504.0,SINGLE_FAMILY,41818.00001148,20905,william tyler page elementary,white oak middle,paint branch high,47.0
740000,Q3_2021,3.0,4.0,2976.0,SINGLE_FAMILY,11132.00001936,20833,greenwood elementary,rosa m. parks middle,sherwood high,34.0
740000,Q2_2021,3.0,4.0,2646.0,SINGLE_FAMILY,22244.99999436,20853,flower valley elementary,earle b. wood middle,rockville high,71.0
740000,Q3_2021,4.0,4.0,3146.0,SINGLE_FAMILY,7373.0,20832,greenwood elementary,rosa m. parks middle,sherwood high,28.0
741000,Q3_2020,4.0,4.0,3424.0,SINGLE_FAMILY,18388.0000062,20833,greenwood elementary,rosa m. parks middle,sherwood high,26.0
742000,Q3_2020,4.0,4.0,4301.0,SINGLE_FAMILY,43644.000015000005,20904,forest knolls elementary,white oak middle,springbrook high,64.0
742000,Q2_2021,5.0,5.0,4810.0,SINGLE_FAMILY,7277.0,20871,little bennett elementary,rocky hill middle,clarksburg high,19.0
742000,Q3_2020,3.0,4.0,2780.0,SINGLE_FAMILY,10662.0,20832,greenwood elementary,rosa m. parks middle,sherwood high,21.0
742500,Q3_2020,4.0,3.0,2244.0,TOWNHOUSE,2335.0,20852,ritchie park elementary,julius west middle,richard montgomery high,23.0
742600,Q2_2021,4.0,5.0,4850.0,SINGLE_FAMILY,10080.0,20871,wilson wims elementary,hallie wells middle,clarksburg high,17.0
743000,Q2_2021,4.0,3.0,2221.0,TOWNHOUSE,2336.0,20852,garrett park elementary,tilden middle,walter johnson high,36.0
743000,Q2_2021,4.0,4.0,2896.0,SINGLE_FAMILY,17194.99998348,20853,flower valley elementary,redland middle,rockville high,47.0
743000,Q3_2020,3.0,4.0,2358.0,SINGLE_FAMILY,9375.0,20854,ritchie park elementary,cabin john middle,winston churchill high,58.0
743500,Q1_2021,4.0,4.0,2542.0,TOWNHOUSE,2571.0,20850,fallsmead elementary,julius west middle,richard montgomery high,23.0
743750,Q2_2021,3.0,4.0,2400.0,SINGLE_FAMILY,5400.0,20910,rosemary hills elementary,sligo middle,northwood high,69.0
743841,Q2_2021,4.0,5.0,3660.0,SINGLE_FAMILY,7749.0,20902,rock view elementary,a. mario loiederman middle,albert einstein high,32.0
744000,Q3_2020,4.0,4.0,2272.0,TOWNHOUSE,1747.0,20852,garrett park elementary,tilden middle,walter johnson high,36.0
744500,Q3_2020,3.0,4.0,2773.0,SINGLE_FAMILY,8997.0,20901,sligo creek elementary,sligo middle,northwood high,74.0
745000,Q2_2021,3.0,4.0,2750.0,SINGLE_FAMILY,9028.0,20910,rosemary hills elementary,a. mario loiederman middle,northwood high,82.0
745000,Q3_2021,3.0,4.0,1532.0,SINGLE_FAMILY,7905.0,20901,sligo creek elementary,silver spring international middle,montgomery blair high,83.0
745000,Q3_2021,4.0,4.0,3112.0,SINGLE_FAMILY,7969.0,20902,forest knolls elementary,sligo middle,northwood high,29.0
745000,Q3_2021,3.0,4.0,3405.0,SINGLE_FAMILY,6839.0,20902,flora m. singer elementary,sligo middle,albert einstein high,83.0
745000,Q3_2020,4.0,4.0,3700.0,SINGLE_FAMILY,8500.0,20854,fallsmead elementary,julius west middle,richard montgomery high,44.0
745000,Q3_2021,3.0,5.0,3210.0,SINGLE_FAMILY,15885.999985679999,20853,flower valley elementary,earle b. wood middle,rockville high,55.0
745000,Q3_2020,3.0,4.0,2649.0,SINGLE_FAMILY,8697.0,20852,ritchie park elementary,tilden middle,richard montgomery high,60.0
745000,Q1_2021,4.0,3.0,2596.0,TOWNHOUSE,2448.0,20852,ritchie park elementary,julius west middle,richard montgomery high,23.0
